,tomato,grape,Group Number,Species 1 Score,Species 2 Score,Total Score
27776,LOC101250446,LOC100242961,7686,0.9541476888719108,0.949356999519516,0.9517523441957134
27777,LOC101250446,LOC100242146,7686,0.9753871470130175,0.9773889940928747,0.9763880705529462
27778,LOC101264827,LOC100242961,7686,0.9579618583056625,0.9412905231621492,0.9496261907339059
27779,LOC101264827,LOC100242146,7686,0.9729775792659634,0.9794070263700857,0.9761923028180246
27780,AGO4A,LOC100241029,7687,0.9484998971525962,0.8893304315875753,0.9189151643700857
27781,AGO4A,LOC100243183,7687,0.8578590109018248,0.5114553008676973,0.6846571558847611
27782,AGO4B,LOC100241029,7687,0.9272545620169845,0.8701336875724259,0.8986941247947052
27783,AGO4B,LOC100243183,7687,0.7922012282918516,0.5925157570447415,0.6923584926682965
27784,AGO6,LOC100241029,7687,0.9685286944256707,0.8925977219411548,0.9305632081834128
27785,AGO6,LOC100243183,7687,0.8847051218007111,0.7679545518781267,0.826329836839419
27786,AGO4D,LOC100241029,7687,0.6998912756016573,0.8449845962522258,0.7724379359269415
27787,AGO4D,LOC100243183,7687,0.8452411036995681,0.9550719312625421,0.9001565174810551
27788,LOC101268312,LOC100248513,7688,0.7068672680791044,0.7366778779570956,0.7217725730180999
27789,LOC101268312,LOC100263927,7688,0.7102171549469601,0.7425567394929482,0.7263869472199542
27790,LOC101250396,LOC100246937,7689,0.8939907731186272,0.9117775077018738,0.9028841404102506
27791,LOC101250396,LOC100244335,7689,0.8304252005524375,0.8119386111189622,0.8211819058356998
27792,LOC101250396,LOC100258055,7689,0.609873350768417,0.5278708911562703,0.5688721209623436
27793,LOC101250396,LOC100854941,7689,0.7923481531544768,0.8024589468923998,0.7974035500234383
27794,LOC101250396,LOC100253937,7689,0.5029238047662425,0.6685509171589271,0.5857373609625849
27795,LOC101250396,LOC100247010,7689,0.8863154182950839,0.8835024448150137,0.8849089315550488
27796,LOC101250396,LOC100261485,7689,0.7526431782786284,0.7085215228512479,0.7305823505649381
27797,LOC101248434,LOC100246937,7689,0.8810378772295847,0.9237500353296968,0.9023939562796408
27798,LOC101248434,LOC100244335,7689,0.783732479210132,0.8262287668522653,0.8049806230311987
27799,LOC101248434,LOC100258055,7689,0.6471863888807264,0.5684746050139906,0.6078304969473585
27800,LOC101248434,LOC100854941,7689,0.8401575034527343,0.7867838670472853,0.8134706852500098
27801,LOC101248434,LOC100253937,7689,0.5508565719491052,0.6827456042006225,0.6168010880748638
27802,LOC101248434,LOC100247010,7689,0.8859216596632482,0.9306068228710326,0.9082642412671404
27803,LOC101248434,LOC100261485,7689,0.7901207722370779,0.7440151493739577,0.7670679608055178
27804,LOC101251554,LOC100246937,7689,0.8419793717492875,0.8398688561657387,0.8409241139575131
27805,LOC101251554,LOC100244335,7689,0.8507713555287826,0.8755829399960431,0.8631771477624128
27806,LOC101251554,LOC100258055,7689,0.5811818635949576,0.5553941380967187,0.5682880008458382
27807,LOC101251554,LOC100854941,7689,0.7673885574916988,0.8114129052316215,0.7894007313616601
27808,LOC101251554,LOC100253937,7689,0.5474126531691693,0.829158148284233,0.6882854007267012
27809,LOC101251554,LOC100247010,7689,0.8533748640945021,0.7467341228342896,0.8000544934643958
27810,LOC101251554,LOC100261485,7689,0.7641738414974582,0.8156185523303469,0.7898961969139024
27811,LOC101262472,LOC100246937,7689,0.7759748464635186,0.7992312257991577,0.7876030361313382
27812,LOC101262472,LOC100244335,7689,0.8352443360465458,0.8716429722167265,0.8534436541316361
27813,LOC101262472,LOC100258055,7689,0.6794452117187271,0.46674768943783385,0.5730964505782805
27814,LOC101262472,LOC100854941,7689,0.7490758426140871,0.7353833978689126,0.7422296202414999
27815,LOC101262472,LOC100253937,7689,0.6705239340601216,0.89135725703375,0.7809405955469357
27816,LOC101262472,LOC100247010,7689,0.861467485527901,0.7743873830587038,0.8179274342933024
27817,LOC101262472,LOC100261485,7689,0.8327466133819165,0.8586699075775133,0.8457082604797148
27818,LOC101268096,LOC100246937,7689,0.8335164996620729,0.828382465164919,0.830949482413496
27819,LOC101268096,LOC100244335,7689,0.8588287149951515,0.89236030637913,0.8755945106871408
27820,LOC101268096,LOC100258055,7689,0.6397226058593636,0.5800062180266244,0.609864411942994
27821,LOC101268096,LOC100854941,7689,0.7644089212776586,0.7651225233882593,0.7647657223329589
27822,LOC101268096,LOC100253937,7689,0.6010578590109018,0.8602357197365817,0.7306467893737418
27823,LOC101268096,LOC100247010,7689,0.8498956833475361,0.7218450580820214,0.7858703707147787
27824,LOC101268096,LOC100261485,7689,0.8827069436690077,0.8469008790028547,0.8648039113359312
27825,LOC101245861,LOC100246937,7689,0.8339925362169786,0.8184958028320285,0.8262441695245035
27826,LOC101245861,LOC100244335,7689,0.7509858658282155,0.8203046833045985,0.785645274566407
27827,LOC101245861,LOC100258055,7689,0.6042608210161323,0.5865916734970748,0.5954262472566035
27828,LOC101245861,LOC100854941,7689,0.7893920249184567,0.8286820609931884,0.8090370429558226
27829,LOC101245861,LOC100253937,7689,0.4503364579354118,0.7115620750622588,0.5809492664988353
27830,LOC101245861,LOC100247010,7689,0.8433957274249948,0.7622170091291937,0.8028063682770943
27831,LOC101245861,LOC100261485,7689,0.6990214804149159,0.7072779175263559,0.7031496989706358
27832,LOC101259367,LOC100246937,7689,0.9804942552378713,0.8465334501568639,0.9135138526973676
27833,LOC101259367,LOC100244335,7689,0.8743322264993683,0.8893417370905288,0.8818369817949485
27834,LOC101259367,LOC100258055,7689,0.4537451147483177,0.5777055481755744,0.5157253314619461
27835,LOC101259367,LOC100854941,7689,0.768111427815815,0.7228738588507956,0.7454926433333053
27836,LOC101259367,LOC100253937,7689,0.4307778202227381,0.7986144478046912,0.6146961340137146
27837,LOC101259367,LOC100247010,7689,0.9092768358261585,0.7929284079025465,0.8511026218643525
27838,LOC101259367,LOC100261485,7689,0.8675149128735565,0.8370763969362086,0.8522956549048826
27839,LOC101267676,LOC100246937,7689,0.8604801504510593,0.8560470308922868,0.8582635906716731
27840,LOC101267676,LOC100244335,7689,0.7029649437277776,0.8626155281083068,0.7827902359180422
27841,LOC101267676,LOC100258055,7689,0.558861038464929,0.44359967214041435,0.5012303553026717
27842,LOC101267676,LOC100854941,7689,0.7350063177690929,0.7614595404313049,0.7482329291001989
27843,LOC101267676,LOC100253937,7689,0.4291440157503453,0.7904493623382293,0.6097966890442873
27844,LOC101267676,LOC100247010,7689,0.8409156357438806,0.8861818490150081,0.8635487423794443
27845,LOC101267676,LOC100261485,7689,0.731644676912227,0.8011305502953563,0.7663876136037917
27846,LOC101265673,LOC100246937,7689,0.6503775968969469,0.7624431191882649,0.7064103580426059
27847,LOC101265673,LOC100244335,7689,0.6024800916811143,0.8777196800542664,0.7400998858676904
27848,LOC101265673,LOC100258055,7689,0.5951456025388616,0.7460897091659365,0.6706176558523991
27849,LOC101265673,LOC100854941,7689,0.5998883371044048,0.6933721488934739,0.6466302429989393
27850,LOC101265673,LOC100253937,7689,0.42149216890482205,0.7601443335877072,0.5908182512462646
27851,LOC101265673,LOC100247010,7689,0.5973847374452704,0.6123682202311975,0.6048764788382339
27852,LOC101265673,LOC100261485,7689,0.42597043871763984,0.6648257539357282,0.545398096326684
27853,LOC101252229,LOC100246937,7689,0.8703123622579413,0.9349085667448631,0.9026104645014021
27854,LOC101252229,LOC100244335,7689,0.7751638212218271,0.8657245414205365,0.8204441813211818
27855,LOC101252229,LOC100258055,7689,0.5689283300520114,0.5514428648144484,0.5601855974332299
27856,LOC101252229,LOC100854941,7689,0.7793071023478593,0.7905259885249145,0.7849165454363869
27857,LOC101252229,LOC100253937,7689,0.5298051776321588,0.7470048268216777,0.6384050022269183
27858,LOC101252229,LOC100247010,7689,0.8466633363697805,0.9063565190356406,0.8765099277027106
27859,LOC101252229,LOC100261485,7689,0.7438629484881432,0.769497753031288,0.7566803507597155
27860,LOC101245946,LOC100247472,7690,0.8527342716934561,0.9180690200955315,0.8854016458944938
27861,LOC101254627,LOC100243302,7691,0.8889894507948636,0.8622016210835068,0.8755955359391852
27862,LOC101258424,LOC100255878,7692,0.8430078457876642,0.8049832144685314,0.8239955301280978
27863,LOC101258424,LOC100250701,7692,0.728089095236696,0.7206636330233741,0.724376364130035
27864,LOC101258424,LOC100245575,7692,0.8067409126972467,0.741787965292106,0.7742644389946763
27865,LOC101264733,LOC100241146,7694,0.8751079897740296,0.938040191063,0.9065740904185148
27866,LOC101267415,LOC100247782,7695,0.791872116599571,0.8653853763319296,0.8286287464657502
27867,LOC101259616,LOC100249752,7696,0.8077928947136435,0.8841468584833668,0.8459698765985051
27868,LOC101264658,LOC100264354,7697,0.8927037113220299,0.8174330855543935,0.8550683984382117
27869,LOC101264658,LOC100245761,7697,0.881167171108695,0.8829428224188124,0.8820549967637537
27870,LOC101264658,LOC100247174,7697,0.8757603361640857,0.8629886097057743,0.86937447293493
27871,LOC101247514,LOC100264354,7697,0.9766624548206049,0.8559565868686583,0.9163095208446316
27872,LOC101247514,LOC100245761,7697,0.9512503305809409,0.9348520392300953,0.9430511849055181
27873,LOC101247514,LOC100247174,7697,0.9714554376891658,0.9315225686102709,0.9514890031497183
27874,LOC101261922,SOR,7698,0.8412623784196762,0.6453181085893559,0.7432902435045161
27875,LOC101261922,LOC100257630,7698,0.5597602186241956,0.49543540318249907,0.5275978109033473
27876,LOC101261922,LOC100256909,7698,0.8503129499573918,0.7197774072085144,0.7850451785829531
27877,LOC101261922,LOC100255971,7698,0.41935294290499836,0.5740934399819112,0.4967231914434548
27878,LOC101248180,SOR,7698,0.7291410772530929,0.6346739775585767,0.6819075274058348
27879,LOC101248180,LOC100257630,7698,0.7731068731450735,0.6812809134846387,0.7271938933148561
27880,LOC101248180,LOC100256909,7698,0.8268990038494314,0.8833052265968238,0.8551021152231275
27881,LOC101248180,LOC100255971,7698,0.5716317475243161,0.5917174629195205,0.5816746052219184
27882,LOC101264389,SOR,7698,0.46142046957186095,0.3970040417173059,0.42921225564458343
27883,LOC101264389,LOC100257630,7698,0.5054332814198819,0.37963878918063365,0.44253603530025776
27884,LOC101264389,LOC100256909,7698,0.5575563456848168,0.5814922635815205,0.5695243046331686
27885,LOC101264389,LOC100255971,7698,0.5905674238194587,0.46968712020576014,0.5301272720126095
27886,LOC101260772,LOC100257225,7700,0.6077106167905733,0.8203901026602477,0.7140503597254104
27887,LOC101260772,LOC100264105,7700,0.7041462196232846,0.8419270857867845,0.7730366527050345
27888,LOC101247608,LOC100243108,7701,0.9300461344068643,0.9561685650490376,0.943107349727951
27889,LOC101247608,LOC100258124,7701,0.9609179865416826,0.9587970944857408,0.9598575405137117
27890,LOC101261850,LOC100262388,7702,0.8216332167729423,0.8806647635736695,0.8511489901733059
27891,LOC101247093,LOC100263432,7703,0.9910258293908495,0.9993668918346005,0.995196360612725
27892,LOC101266742,LOC100263432,7703,0.9972084276101202,0.9989825047341794,0.9980954661721497
27893,LOC101257095,LOC100262043,7704,0.17987129382034028,0.2693931771289675,0.22463223547465389
27894,LOC101257095,LOC100259296,7704,0.31526549322676384,0.735165452895308,0.5252154730610359
27895,LOC101257095,LOC100267386,7704,0.15348358849284474,0.5238153560134284,0.3386494722531366
27896,LOC101250474,LOC100262043,7704,0.6466104434192353,0.8301687346315819,0.7383895890254086
27897,LOC101250474,LOC100259296,7704,0.629061737827275,0.7112291908086261,0.6701454643179505
27898,LOC101250474,LOC100267386,7704,0.48894243483882344,0.5625492652993289,0.5257458500690761
27899,LOC101265073,LOC100252299,7705,0.8828812945059896,0.8932364828580311,0.8880588886820104
27900,LOC101266828,LOC100257715,7706,0.9593782139813699,0.9648430262319072,0.9621106201066385
27901,LOC101246377,LOC100258827,7707,0.9598601275307808,0.9653768972047144,0.9626185123677475
27902,LOC101246377,LOC100242311,7707,0.964679263024889,0.9621604816144257,0.9634198723196574
27903,LOC101259971,LOC100265932,7708,0.8808733213834445,0.9134281111330941,0.8971507162582693
27904,SSR2,LOC100246579,7709,0.9636684199700273,0.8618750176648484,0.9127717188174378
27905,SSR2,LOC100258158,7709,0.7180453116276336,0.8780023176281054,0.7980238146278695
27906,SSR2,LOC100241231,7709,0.987740589462549,0.9767050111641843,0.9822228003133666
27907,SSR1,LOC100246579,7709,0.8441656137051512,0.9134733331449082,0.8788194734250296
27908,SSR1,LOC100258158,7709,0.7268372954071288,0.8793307142251491,0.803084004816139
27909,SSR1,LOC100241231,7709,0.9044929622990803,0.9190978208643057,0.911795391581693
27910,LOC101255309,LOC100248954,7710,0.793611706973054,0.7809276165173398,0.7872696617451969
27911,LOC101255309,LOC100242471,7710,0.8583703094237607,0.8736955490862955,0.8660329292550282
27912,LOC101246720,LOC100248954,7710,0.8864505891686991,0.786077901196185,0.836264245182442
27913,LOC101246720,LOC100242471,7710,0.8076224618729981,0.9097663843431346,0.8586944231080664
27914,LOC101251066,LOC100248954,7710,0.8937204313713967,0.7333502915877637,0.8135353614795802
27915,LOC101251066,LOC100242471,7710,0.8658869853956687,0.851015453994454,0.8584512196950613
27916,LOC101261770,LOC100248954,7710,0.8076400928565132,0.7320941245929234,0.7698671087247183
27917,LOC101261770,LOC100242471,7710,0.7689342070465164,0.8732621714730757,0.821098189259796
27918,LOC101262504,LOC100261131,7711,0.6708883077194323,0.5974449563324948,0.6341666320259636
27919,LOC101260411,LOC100255331,7713,0.8610149569510153,0.8721234560922528,0.866569206521634
27920,LOC101260411,LOC100251298,7713,0.8584349563633158,0.8744806534580707,0.8664578049106932
27921,LOC101253287,LOC100255331,7713,0.8527401486879609,0.8340634803990843,0.8434018145435226
27922,LOC101253287,LOC100251298,7713,0.9146366548147278,0.9331788247929681,0.923907739803848
27923,LOC101257121,LOC100243484,7714,0.9735535247274544,0.9643876656962777,0.968970595211866
27924,LOC101257121,LOC100241755,7714,0.917057976550792,0.8662219835504932,0.8916399800506426
27925,LOC101257121,LOC100262509,7714,0.8850048485204666,0.9578700432435489,0.9214374458820077
27926,LOC101265689,LOC100243484,7714,0.9823513855014546,0.9372601113592041,0.9598057484303293
27927,LOC101265689,LOC100241755,7714,0.9389262731039346,0.8648992397049263,0.9019127564044305
27928,LOC101265689,LOC100262509,7714,0.9288060885663072,0.964201124897544,0.9465036067319256
27929,LOC101259785,LOC100247993,7715,0.661671221337408,0.7805149656595348,0.7210930934984714
27930,LOC101259785,LOC100262525,7715,0.6311892098380888,0.777253328057432,0.7042212689477604
27931,LOC101259785,LOC100267685,7715,0.6372033342148825,0.706684378621294,0.6719438564180882
27932,LOC101259785,LOC100259039,7715,0.5924402260683886,0.34530962946214067,0.4688749277652646
27933,LOC101257406,LOC100247993,7715,0.5268314184126237,0.621842231706283,0.5743368250594534
27934,LOC101257406,LOC100262525,7715,0.5046046251946754,0.6848251886605805,0.594714906927628
27935,LOC101257406,LOC100267685,7715,0.4529282125121213,0.665504084112942,0.5592161483125316
27936,LOC101257406,LOC100259039,7715,0.479974141224178,0.548814335377745,0.5143942383009615
27937,LOC101259683,LOC100247993,7715,0.7196732391055215,0.7899776716316668,0.7548254553685941
27938,LOC101259683,LOC100262525,7715,0.6164849695865534,0.7379610525423249,0.6772230110644392
27939,LOC101259683,LOC100267685,7715,0.6545620169845142,0.7417653542861988,0.6981636856353566
27940,LOC101259683,LOC100259039,7715,0.8611383738356205,0.9463214719764846,0.9037299229060526
27941,LOC101259987,LOC100247993,7715,0.46116775880814553,0.6466973799496905,0.553932569378918
27942,LOC101259987,LOC100262525,7715,0.5644779759630925,0.6798225036036291,0.6221502397833607
27943,LOC101259987,LOC100267685,7715,0.5030046134406865,0.6806364998162855,0.591820556628486
27944,LOC101259987,LOC100259039,7715,0.5538626546384179,0.4618750176648484,0.5078688361516331
27945,LOC101260712,LOC100267092,7716,0.8202697540477799,0.9441960374212147,0.8822328957344974
27946,LOC101245012,METK4,7717,0.9558343862948488,0.9046719990955597,0.9302531926952042
27947,LOC101245012,METK5,7717,0.7783491522435426,0.8908566744863062,0.8346029133649244
27948,LOC101245012,METK3,7717,0.8836178778172843,0.5671405556654702,0.7253792167413773
27949,LOC101245012,METK2,7717,0.9624695130910053,0.8928351375031797,0.9276523252970925
27950,SAM1,METK4,7717,0.42188592753665777,0.7261637602102824,0.5740248438734701
27951,SAM1,METK5,7717,0.3885868766712703,0.5103586670812018,0.449472771876236
27952,SAM1,METK3,7717,0.613329023537363,0.42954693196913596,0.5214379777532494
27953,SAM1,METK2,7717,0.6980341453380741,0.8183262202877251,0.7581801828128996
27954,SAM3,METK4,7717,0.9755223178866328,0.9488369463836523,0.9621796321351426
27955,SAM3,METK5,7717,0.9093238517821987,0.9346033181651168,0.9219635849736577
27956,SAM3,METK3,7717,0.7960741676706532,0.5043441395099064,0.6502091535902799
27957,SAM3,METK2,7717,0.9746583996943963,0.8694157881348746,0.9220370939146354
27958,LOC101265389,LOC100260143,7718,0.7864711586494667,0.8743789039314886,0.8304250312904777
27959,LOC101246362,LOC100248939,7720,0.6389703505627222,0.6543939151270769,0.6466821328448995
27960,LOC101246362,LOC100247378,7720,0.8537157297757927,0.8327972640682852,0.843256496922039
27961,LOC101263085,LOC100248939,7720,0.694437424701008,0.5498682594864162,0.6221528420937121
27962,LOC101263085,LOC100247378,7720,0.6968117304810321,0.7582035555806789,0.7275076430308555
27963,LOC101259856,LOC100248939,7720,0.7375334254062472,0.6588658696287084,0.6981996475174779
27964,LOC101259856,LOC100247378,7720,0.5037465839969439,0.7235748000339165,0.6136606920154302
27965,LOC101251952,LOC100263853,7721,0.996009520731098,0.9955060625759589,0.9957577916535285
27966,LOC101263822,LOC100245686,7722,0.9629690576239313,0.9526582063819564,0.9578136320029438
27967,MAPK7,LOC100852927,7723,0.7722605859363522,0.8137418388400554,0.7930012123882038
27968,MAPK7,LOC100251947,7723,0.8842702242073404,0.8698284389926797,0.8770493316000101
27969,MAPK7,LOC100260441,7723,0.6674561429285064,0.6477261807184648,0.6575911618234855
27970,MAPK4,LOC100852927,7723,0.5924186770885369,0.8674034086091404,0.7299110428488387
27971,MAPK4,LOC100251947,7723,0.7905850548029738,0.7900002826375738,0.7902926687202738
27972,MAPK4,LOC100260441,7723,0.8516822896770591,0.7761227777620757,0.8139025337195673
27973,MAPK6,LOC100852927,7723,0.6725044812083101,0.7147904242389983,0.6936474527236542
27974,MAPK6,LOC100251947,7723,0.4416796450295319,0.5299115344393883,0.48579558973446013
27975,MAPK6,LOC100260441,7723,0.6066527577796714,0.7211554224018542,0.6639040900907628
27976,MAPK5,LOC100852927,7723,0.7634450941788369,0.8435035753653091,0.803474334772073
27977,MAPK5,LOC100251947,7723,0.8400517175516441,0.8876628699019248,0.8638572937267844
27978,MAPK5,LOC100260441,7723,0.6966941905909318,0.6655945281365705,0.6811443593637512
27979,LOC101247948,LOC100266511,7724,0.9960624136816432,0.9982363415392442,0.9971493776104436
27980,LOC101250286,LOC100242052,7725,0.9294643119508683,0.9739062710996801,0.9516852915252743
27981,LOC101245572,LOC100256927,7726,0.8079985895213188,0.8220457307594471,0.8150221601403829
27982,LOC101268044,LOC100242418,7729,0.9731950280626488,0.942692405528391,0.9579437167955198
27983,LOC101266203,LOC100267859,7730,0.9670594457994182,0.9657160622933213,0.9663877540463697
27984,LOC101261408,LOC100267859,7730,0.9371044048073814,0.9243605324891891,0.9307324686482853
27985,LOC101264027,LOC100253944,7731,0.9745526137933062,0.9850654305983437,0.9798090221958249
27986,LOC101251283,LOC100253944,7731,0.9888043254679557,0.9886831915434837,0.9887437585057197
27987,LOC101268820,LOC100853559,7732,0.9734830007933942,0.9606455442186483,0.9670642725060212
27988,LOC101266074,LOC100853559,7732,0.9772795392436309,0.9746021876148215,0.9759408634292261
27989,LOC101248203,LOC100246846,7733,0.8402280273867944,0.7831949979430266,0.8117115126649105
27990,LOC101268251,LOC100246634,7734,0.7364755663953454,0.7048359288883864,0.7206557476418659
27991,LOC101268833,LOC100246634,7734,0.6071111633510622,0.6901783443090924,0.6486447538300772
27992,LOC101257158,LOC100245051,7736,0.645799418177544,0.8597495831095786,0.7527745006435613
27993,LOC101249960,LOC100243178,7737,0.8039610942963767,0.8262909471185099,0.8151260207074433
27994,LOC101265664,LOC100243178,7737,0.7370338808733213,0.7845510302139567,0.760792455543639
27995,LOC101260827,LOC100249809,7738,0.9525902853280832,0.926450637347729,0.9395204613379061
27996,LOC101259928,LOC100249809,7738,0.8549263906438247,0.8567380797603233,0.855832235202074
27997,LOC101256581,LOC100253066,7740,0.9529899209544239,0.9412019633890129,0.9470959421717184
27998,LOC101255779,LOC100261232,7741,0.9143134201169522,0.9258767260519614,0.9200950730844568
27999,LOC101260993,LOC100263991,7742,0.8159442860920926,0.7976371498827054,0.806790717987399
28000,LOC101247139,LOC100854261,7743,0.6770003820046429,0.8232667250784319,0.7501335535415374
28001,LOC101247139,LOC100253455,7743,0.6258058828714995,0.7766428308979396,0.7012243568847196
28002,LOC101247139,LOC100252013,7743,0.645258734683083,0.7813572256295752,0.7133079801563291
28003,LOC101264075,LOC100854261,7743,0.5666245482060474,0.6648370594386818,0.6157308038223646
28004,LOC101264075,LOC100253455,7743,0.53045164702771,0.5452700602018032,0.5378608536147567
28005,LOC101264075,LOC100252013,7743,0.8931151009373806,0.9363500183714423,0.9147325596544114
28006,LOC101253288,LOC100854261,7743,0.5630748435250214,0.64009496622481,0.6015849048749157
28007,LOC101253288,LOC100253455,7743,0.5157356527871646,0.5546140583929228,0.5351748555900437
28008,LOC101253288,LOC100252013,7743,0.9293644030442831,0.8925864164382012,0.9109754097412421
28009,LOC101264780,LOC100253077,7745,0.6797743234110076,0.6797998925977219,0.6797871080043647
28010,LOC112940025,LOC100253077,7745,0.7760767143682721,0.2670987881128917,0.5215877512405819
28011,LOC101244176,CHLH,7746,0.9549175751520672,0.9931545179616179,0.9740360465568425
28012,LOC101256039,LOC104877307,7747,0.8982104551732244,0.9571804075633815,0.927695431368303
28013,ubq1-1,LOC104877307,7747,0.9610766653933179,0.9075549023487183,0.9343157838710181
28014,LOC101258282,LOC104877307,7747,0.9041227116452646,0.9719962691840253,0.9380594904146449
28015,LOC101257366,LOC100243821,7748,0.9195380682319062,0.8970803538622424,0.9083092110470743
28016,LOC101246410,LOC100252976,7752,0.9611295583438629,0.9892754742815509,0.9752025163127069
28017,LOC101267055,LOC100259663,7753,0.9887514325174105,0.9949238291738504,0.9918376308456305
28018,LOC101256733,LOC100259663,7753,0.7377332432194176,0.6499872813091773,0.6938602622642974
28019,LOC101254320,LOC100261253,7754,0.991895624577591,0.9871626013962297,0.9895291129869104
28020,LOC101249471,LOC100256277,7755,0.9505039522788046,0.9750493830649846,0.9627766676718945
28021,LOC101253442,LOC100263234,7756,0.4713760982633481,0.6658124731101752,0.5685942856867616
28022,LOC101256279,LOC100263234,7756,0.7906379477535189,0.8064780531923914,0.7985580004729551
28023,LOC101260516,LOC100263234,7756,0.8675678058241015,0.8571769531041457,0.8623723794641236
28024,LOC101252286,LOC100263234,7756,0.7649202197995945,0.6333782413033988,0.6991492305514966
28025,LOC101249371,LOC100254635,7757,0.8813669889218654,0.7354738418925412,0.8084204154072032
28026,LOC101249618,LOC100244482,7758,0.6428432899415238,0.6671716457985924,0.6550074678700581
28027,LOC101249602,LOC100245511,7759,0.8605624283741294,0.9229303863655635,0.8917464073698464
28028,LOC101255161,LOC100245905,7760,0.5949934536811208,0.7272151719849637,0.6611043128330423
28029,LOC101255161,LOC104882216,7760,0.8542015613215401,0.80205477516181,0.828128168241675
28030,LOC101255161,LOC100242678,7760,0.7342325134925999,0.9022073994516832,0.8182199564721415
28031,LOC101255161,LOC100240854,7760,0.7060229398685512,0.8425991351290241,0.7743110374987876
28032,LOC101248717,LOC100245905,7760,0.9112162440128118,0.8507560555100194,0.8809861497614155
28033,LOC101248717,LOC104882216,7760,0.8874202932620258,0.8584551030213957,0.8729376981417107
28034,LOC101248717,LOC100242678,7760,0.8423496224031031,0.8827845453774624,0.8625670838902828
28035,LOC101248717,LOC100240854,7760,0.720595927242808,0.8347248523218677,0.7776603897823378
28036,LOC101256625,LOC100245905,7760,0.8406511709911552,0.8386648201011843,0.8396579955461697
28037,LOC101256625,LOC104882216,7760,0.7539361170697305,0.680068398292869,0.7170022576812998
28038,LOC101256625,LOC100242678,7760,0.8258822838000646,0.8696984257087137,0.8477903547543891
28039,LOC101256625,LOC100240854,7760,0.6826599277129676,0.8741754048783246,0.7784176662956461
28040,LOC101249212,LOC100245905,7760,0.6479268901883576,0.7231395381702044,0.6855332141792809
28041,LOC101249212,LOC104882216,7760,0.5923187681819517,0.45498290042678274,0.5236508343043672
28042,LOC101249212,LOC100242678,7760,0.6854515001028474,0.4370537859303016,0.5612526430165745
28043,LOC101249212,LOC100240854,7760,0.7302106902530046,0.6260874480653458,0.6781490691591752
28044,LOC101263001,LOC100241717,7761,0.7428344744497665,0.9356936711166384,0.8392640727832024
28045,LOC101263001,LOC100246134,7761,0.8406864329581852,0.885820072920494,0.8632532529393396
28046,LOC101247915,LOC100241717,7761,0.7245100055831447,0.8219540305688238,0.7732320180759842
28047,LOC101247915,LOC100246134,7761,0.912438658869854,0.9498996636612872,0.9311691612655706
28048,LOC101256373,LOC100241717,7761,0.6080162205048338,0.8030424364615032,0.7055293284831685
28049,LOC101256373,LOC100246134,7761,0.8268343569098763,0.9049885531782595,0.8659114550440679
28050,LOC101266277,LOC100252659,7762,0.9469777555757984,0.9863599106865267,0.9666688331311626
28051,LOC101259753,LOC100248358,7763,0.8973171520084628,0.9468697888697323,0.9220934704390975
28052,LOC101263493,ANR,7764,0.36128823719549824,0.5051675569750242,0.4332278970852612
28053,LOC101265194,LOC100242155,7765,0.49894507948635064,0.730697266894661,0.6148211731905058
28054,LOC101256280,LOC100254375,7766,0.8448473450677324,0.7781860320511009,0.8115166885594167
28055,LOC101256280,LOC100263428,7766,0.41004966060356735,0.44466238941804925,0.42735602501080827
28056,LOC101252373,LOC100254375,7766,0.3818518409685287,0.340790254656454,0.36132104781249136
28057,LOC101252373,LOC100263428,7766,0.7595427698275102,0.7917413300924224,0.7756420499599663
28058,LOC101252550,LOC100254375,7766,0.5602832711351415,0.46097481699217097,0.5106290440636563
28059,LOC101252550,LOC100263428,7766,0.9191619405835856,0.7962070037590797,0.8576844721713326
28060,LOC101251576,LOC100254375,7766,0.3693867356234022,0.16395099064469632,0.26666886313404925
28061,LOC101251576,LOC100263428,7766,0.6343275249037642,0.7508210621520025,0.6925742935278834
28062,LOC101252066,LOC100254375,7766,0.8154212335811466,0.8403662982956954,0.827893765938421
28063,LOC101252066,LOC100263428,7766,0.4294378654755958,0.41279782934343295,0.4211178474095144
28064,TTS2,LOC100246387,7767,0.8318768181951749,0.8542155394138097,0.8430461788044923
28065,TTS2,LOC100265044,7767,0.7994064235549939,0.7605946694553574,0.7800005465051756
28066,TTS2,LOC100251248,7767,0.9467485527901032,0.966784432322433,0.9567664925562681
28067,TTS2,LOC100252187,7767,0.867808762598807,0.8935429876047722,0.8806758751017896
28068,TTS2,LOC100249623,7767,0.9008139637389438,0.9414431474520222,0.921128555595483
28069,TTS2,LOC100241546,7767,0.5941523904675149,0.7375396085155561,0.6658459994915356
28070,TTS2,LOC100251443,7767,0.8690781934118891,0.8818355112128606,0.8754568523123749
28071,TTS2,LOC100256581,7767,0.8048837824336634,0.8314688674712416,0.8181763249524525
28072,TTS2,LOC100259856,7767,0.805218771120449,0.64880585625053,0.7270123136854896
28073,TTS2,LOC100265106,7767,0.8368193705738884,0.787572739920045,0.8121960552469667
28074,lTTS1,LOC100246387,7767,0.7133613470071406,0.7411265933693225,0.7272439701882316
28075,lTTS1,LOC100265044,7767,0.6108195468837236,0.7444899804980074,0.6776547636908655
28076,lTTS1,LOC100251248,7767,0.8121595016308659,0.8977304202820723,0.8549449609564691
